"year";"haul_number";"strata";"sqkm";"length_class";"nblonraise";"st"
2016;147;"A";0.044423;80;15.0515463917526;338.823276045125
2016;147;"A";0.044423;115;30.1030927835052;677.646552090249
2016;147;"A";0.044423;60;15.0515463917526;338.823276045125
2016;147;"A";0.044423;125;30.1030927835052;677.646552090249
2016;147;"A";0.044423;70;285.979381443299;6437.64224485737
2016;147;"A";0.044423;75;150.515463917526;3388.23276045125
2016;147;"A";0.044423;85;15.0515463917526;338.823276045125
2016;147;"A";0.044423;65;45.1546391752577;1016.46982813537
2016;147;"A";0.044423;140;15.0515463917526;338.823276045125
2016;147;"A";0.044423;75;15.0515463917526;338.823276045125
2016;147;"A";0.044423;120;15.0515463917526;338.823276045125
2016;148;"A";0.0410552;80;480;11691.576219334
2016;148;"A";0.0410552;90;100;2435.74504569458
2016;148;"A";0.0410552;100;60;1461.44702741675
2016;148;"A";0.0410552;75;320;7794.38414622265
2016;148;"A";0.0410552;120;20;487.149009138915
2016;148;"A";0.0410552;70;100;2435.74504569458
2016;148;"A";0.0410552;95;160;3897.19207311132
2016;148;"A";0.0410552;120;40;974.298018277831
2016;148;"A";0.0410552;85;340;8281.53315536156
2016;148;"A";0.0410552;60;20;487.149009138915
2016;148;"A";0.0410552;115;20;487.149009138915
2016;148;"A";0.0410552;65;80;1948.59603655566
2016;148;"A";0.0410552;125;20;487.149009138915
2016;148;"A";0.0410552;125;20;487.149009138915
2016;148;"A";0.0410552;130;20;487.149009138915
2016;148;"A";0.0410552;110;40;974.298018277831
2016;148;"A";0.0410552;120;20;487.149009138915
2016;148;"A";0.0410552;135;20;487.149009138915
2016;148;"A";0.0410552;140;20;487.149009138915
2016;148;"A";0.0410552;105;100;2435.74504569458
2016;149;"A";0.0467222;55;1.08991825613079;23.32763132153
2016;149;"A";0.0467222;165;1.08991825613079;23.32763132153
2016;149;"A";0.0467222;115;1.08991825613079;23.32763132153
2016;149;"A";0.0467222;130;1.08991825613079;23.32763132153
2016;149;"A";0.0467222;135;1.08991825613079;23.32763132153
2016;149;"A";0.0467222;135;1.08991825613079;23.32763132153
2016;149;"A";0.0467222;90;6.53950953678474;139.96578792918
2016;149;"A";0.0467222;60;1.08991825613079;23.32763132153
2016;149;"A";0.0467222;80;19.6185286103542;419.897363787541
2016;149;"A";0.0467222;85;22.8882833787466;489.880257752131
2016;149;"A";0.0467222;75;31.6076294277929;676.501308324371
2016;149;"A";0.0467222;100;2.17983651226158;46.6552626430601
2016;149;"A";0.0467222;115;1.08991825613079;23.32763132153
2016;149;"A";0.0467222;170;1.08991825613079;23.32763132153
2016;149;"A";0.0467222;95;3.26975476839237;69.9828939645901
2016;149;"A";0.0467222;65;6.53950953678474;139.96578792918
2016;149;"A";0.0467222;70;6.53950953678474;139.96578792918
2016;15;"A";0.0402708;75;3.19813829787234;79.4158123968816
2016;15;"A";0.0402708;100;9.59441489361702;238.247437190645
2016;15;"A";0.0402708;95;9.59441489361702;238.247437190645
2016;15;"A";0.0402708;65;44.7739361702128;1111.82137355634
2016;15;"A";0.0402708;85;3.19813829787234;79.4158123968816
2016;15;"A";0.0402708;55;19.188829787234;476.49487438129
2016;15;"A";0.0402708;80;12.7925531914894;317.663249587526
2016;15;"A";0.0402708;90;3.19813829787234;79.4158123968816
2016;15;"A";0.0402708;60;31.9813829787234;794.158123968816
2016;15;"A";0.0402708;75;31.9813829787234;794.158123968816
2016;15;"A";0.0402708;85;3.19813829787234;79.4158123968816
2016;15;"A";0.0402708;105;3.19813829787234;79.4158123968816
2016;15;"A";0.0402708;110;6.39627659574468;158.831624793763
2016;15;"A";0.0402708;100;3.19813829787234;79.4158123968816
2016;15;"A";0.0402708;90;6.39627659574468;158.831624793763
2016;15;"A";0.0402708;85;9.59441489361702;238.247437190645
2016;15;"A";0.0402708;100;6.39627659574468;158.831624793763
2016;15;"A";0.0402708;125;3.19813829787234;79.4158123968816
2016;15;"A";0.0402708;80;6.39627659574468;158.831624793763
2016;15;"A";0.0402708;105;6.39627659574468;158.831624793763
2016;15;"A";0.0402708;110;3.19813829787234;79.4158123968816
2016;15;"A";0.0402708;95;6.39627659574468;158.831624793763
2016;15;"A";0.0402708;95;19.188829787234;476.49487438129
2016;15;"A";0.0402708;120;3.19813829787234;79.4158123968816
2016;15;"A";0.0402708;110;3.19813829787234;79.4158123968816
2016;15;"A";0.0402708;120;3.19813829787234;79.4158123968816
2016;15;"A";0.0402708;90;3.19813829787234;79.4158123968816
2016;15;"A";0.0402708;100;19.188829787234;476.49487438129
2016;15;"A";0.0402708;70;19.188829787234;476.49487438129
2016;15;"A";0.0402708;90;12.7925531914894;317.663249587526
2016;15;"A";0.0402708;85;3.19813829787234;79.4158123968816
2016;150;"B";0.0503996;100;5.67741935483871;112.64810345397
2016;150;"B";0.0503996;95;5.67741935483871;112.64810345397
2016;150;"B";0.0503996;75;4.25806451612903;84.4860775904775
2016;150;"B";0.0503996;65;1.41935483870968;28.1620258634925
2016;150;"B";0.0503996;95;1.41935483870968;28.1620258634925
2016;150;"B";0.0503996;70;15.6129032258065;309.782284498418
2016;150;"B";0.0503996;150;1.41935483870968;28.1620258634925
2016;150;"B";0.0503996;80;41.1612903225806;816.698750041283
2016;150;"B";0.0503996;85;22.7096774193548;450.59241381588
2016;150;"B";0.0503996;90;14.1935483870968;281.620258634925
2016;150;"B";0.0503996;75;26.9677419354839;535.078491406358
2016;150;"B";0.0503996;80;1.41935483870968;28.1620258634925
2016;151;"B";0.047289;85;2;42.2931337097422
2016;151;"B";0.047289;75;2;42.2931337097422
2016;151;"B";0.047289;90;1;21.1465668548711
2016;151;"B";0.047289;85;2;42.2931337097422
2016;151;"B";0.047289;80;1;21.1465668548711
2016;151;"B";0.047289;140;1;21.1465668548711
2016;151;"B";0.047289;90;1;21.1465668548711
2016;152;"C";0.0443884;85;3;67.5852249686855
2016;152;"C";0.0443884;90;8;180.227266583161
2016;152;"C";0.0443884;105;1;22.5284083228952
2016;152;"C";0.0443884;145;1;22.5284083228952
2016;152;"C";0.0443884;80;4;90.1136332915807
2016;152;"C";0.0443884;95;4;90.1136332915807
2016;152;"C";0.0443884;135;1;22.5284083228952
2016;152;"C";0.0443884;75;5;112.642041614476
2016;152;"C";0.0443884;70;1;22.5284083228952
2016;153;"C";0.0374496;100;1;26.7025549004529
2016;153;"C";0.0374496;135;1;26.7025549004529
2016;153;"C";0.0374496;70;1;26.7025549004529
2016;153;"C";0.0374496;75;3;80.1076647013586
2016;153;"C";0.0374496;85;9;240.322994104076
2016;153;"C";0.0374496;90;5;133.512774502264
2016;153;"C";0.0374496;95;1;26.7025549004529
2016;153;"C";0.0374496;80;7;186.91788430317
2016;154;"C";0.0471274;195;1;21.219078497859
2016;154;"C";0.0471274;210;1;21.219078497859
2016;154;"C";0.0471274;130;1;21.219078497859
2016;154;"C";0.0471274;165;1;21.219078497859
2016;154;"C";0.0471274;85;2;42.438156995718
2016;154;"C";0.0471274;80;1;21.219078497859
2016;154;"C";0.0471274;90;1;21.219078497859
2016;155;"C";0.0438074;85;1;22.827193579167
2016;155;"C";0.0438074;140;1;22.827193579167
2016;156;"C";0.0411346;95;2;48.6208690494134
2016;156;"C";0.0411346;85;1;24.3104345247067
2016;157;"C";0.0480974;175;1;20.7911446356768
2016;158;"C";0.0503451;110;1;19.8629062212609
2016;158;"C";0.0503451;155;1;19.8629062212609
2016;158;"C";0.0503451;130;1;19.8629062212609
2016;158;"C";0.0503451;165;1;19.8629062212609
2016;159;"C";0.0408811;NA;NA;NA
2016;16;"A";0.0448856;75;344.69696969697;7679.45554246729
2016;16;"A";0.0448856;80;123.106060606061;2742.66269373832
2016;16;"A";0.0448856;70;295.454545454545;6582.39046497196
2016;16;"A";0.0448856;80;24.6212121212121;548.532538747663
2016;16;"A";0.0448856;95;246.212121212121;5485.32538747663
2016;16;"A";0.0448856;85;123.106060606061;2742.66269373832
2016;16;"A";0.0448856;65;295.454545454545;6582.39046497196
2016;16;"A";0.0448856;90;24.6212121212121;548.532538747663
2016;16;"A";0.0448856;55;123.106060606061;2742.66269373832
2016;16;"A";0.0448856;60;517.045454545455;11519.1833137009
2016;16;"A";0.0448856;90;123.106060606061;2742.66269373832
2016;16;"A";0.0448856;110;24.6212121212121;548.532538747663
2016;16;"A";0.0448856;85;73.8636363636364;1645.59761624299
2016;16;"A";0.0448856;115;24.6212121212121;548.532538747663
2016;16;"A";0.0448856;100;73.8636363636364;1645.59761624299
2016;16;"A";0.0448856;105;24.6212121212121;548.532538747663
2016;160;"C";0.04901;185;1;20.40399918384
2016;161;"C";0.0471003;85;3;63.6938618225362
2016;162;"C";0.0450026;140;1;22.2209383457845
2016;162;"C";0.0450026;75;6;133.325630074707
2016;162;"C";0.0450026;95;4;88.8837533831379
2016;162;"C";0.0450026;85;8;177.767506766276
2016;162;"C";0.0450026;80;7;155.546568420491
2016;162;"C";0.0450026;90;6;133.325630074707
2016;162;"C";0.0450026;100;1;22.2209383457845
2016;163;"A";0.0432744;80;45.5696202531646;1053.03875393222
2016;163;"A";0.0432744;145;45.5696202531646;1053.03875393222
2016;163;"A";0.0432744;90;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;120;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;120;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;100;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;100;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;130;30.379746835443;702.025835954815
2016;163;"A";0.0432744;125;45.5696202531646;1053.03875393222
2016;163;"A";0.0432744;140;30.379746835443;702.025835954815
2016;163;"A";0.0432744;135;30.379746835443;702.025835954815
2016;163;"A";0.0432744;155;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;115;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;120;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;120;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;85;30.379746835443;702.025835954815
2016;163;"A";0.0432744;85;30.379746835443;702.025835954815
2016;163;"A";0.0432744;90;30.379746835443;702.025835954815
2016;163;"A";0.0432744;90;30.379746835443;702.025835954815
2016;163;"A";0.0432744;110;91.1392405063291;2106.07750786444
2016;163;"A";0.0432744;115;75.9493670886076;1755.06458988704
2016;163;"A";0.0432744;120;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;125;45.5696202531646;1053.03875393222
2016;163;"A";0.0432744;100;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;110;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;115;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;95;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;95;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;90;60.7594936708861;1404.05167190963
2016;163;"A";0.0432744;125;30.379746835443;702.025835954815
2016;163;"A";0.0432744;100;30.379746835443;702.025835954815
2016;163;"A";0.0432744;135;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;105;45.5696202531646;1053.03875393222
2016;163;"A";0.0432744;95;30.379746835443;702.025835954815
2016;163;"A";0.0432744;95;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;95;30.379746835443;702.025835954815
2016;163;"A";0.0432744;85;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;85;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;100;45.5696202531646;1053.03875393222
2016;163;"A";0.0432744;105;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;105;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;110;15.1898734177215;351.012917977407
2016;163;"A";0.0432744;80;60.7594936708861;1404.05167190963
2016;163;"A";0.0432744;85;91.1392405063291;2106.07750786444
2016;163;"A";0.0432744;90;75.9493670886076;1755.06458988704
2016;163;"A";0.0432744;95;75.9493670886076;1755.06458988704
2016;163;"A";0.0432744;110;30.379746835443;702.025835954815
2016;163;"A";0.0432744;90;15.1898734177215;351.012917977407
2016;164;"A";0.0397328;85;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;80;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;115;29.1666666666667;734.07025597659
2016;164;"A";0.0397328;100;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;100;29.1666666666667;734.07025597659
2016;164;"A";0.0397328;130;58.3333333333333;1468.14051195318
2016;164;"A";0.0397328;90;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;95;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;135;87.5;2202.21076792977
2016;164;"A";0.0397328;140;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;145;87.5;2202.21076792977
2016;164;"A";0.0397328;95;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;100;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;100;43.75;1101.10538396489
2016;164;"A";0.0397328;105;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;110;43.75;1101.10538396489
2016;164;"A";0.0397328;120;102.083333333333;2569.24589591807
2016;164;"A";0.0397328;125;87.5;2202.21076792977
2016;164;"A";0.0397328;85;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;90;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;95;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;95;87.5;2202.21076792977
2016;164;"A";0.0397328;100;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;110;43.75;1101.10538396489
2016;164;"A";0.0397328;150;43.75;1101.10538396489
2016;164;"A";0.0397328;155;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;80;29.1666666666667;734.07025597659
2016;164;"A";0.0397328;85;72.9166666666667;1835.17563994148
2016;164;"A";0.0397328;90;72.9166666666667;1835.17563994148
2016;164;"A";0.0397328;125;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;130;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;110;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;140;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;90;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;105;29.1666666666667;734.07025597659
2016;164;"A";0.0397328;95;43.75;1101.10538396489
2016;164;"A";0.0397328;120;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;125;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;90;43.75;1101.10538396489
2016;164;"A";0.0397328;135;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;120;29.1666666666667;734.07025597659
2016;164;"A";0.0397328;135;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;100;14.5833333333333;367.035127988295
2016;164;"A";0.0397328;115;29.1666666666667;734.07025597659
2016;164;"A";0.0397328;145;14.5833333333333;367.035127988295
2016;165;"C";0.048389;100;1;20.6658538097501
2016;165;"C";0.048389;90;1;20.6658538097501
2016;165;"C";0.048389;95;2;41.3317076195003
2016;165;"C";0.048389;80;2;41.3317076195003
2016;165;"C";0.048389;125;1;20.6658538097501
2016;165;"C";0.048389;80;1;20.6658538097501
2016;165;"C";0.048389;85;1;20.6658538097501
2016;165;"C";0.048389;95;1;20.6658538097501
2016;165;"C";0.048389;85;3;61.9975614292504
2016;165;"C";0.048389;110;1;20.6658538097501
2016;165;"C";0.048389;90;1;20.6658538097501
2016;165;"C";0.048389;105;1;20.6658538097501
2016;165;"C";0.048389;85;1;20.6658538097501
2016;165;"C";0.048389;105;1;20.6658538097501
2016;166;"C";0.0501085;100;1;19.9566939740763
2016;166;"C";0.0501085;80;1;19.9566939740763
2016;166;"C";0.0501085;120;1;19.9566939740763
2016;167;"C";0.0480805;80;1;20.7984525951269
2016;167;"C";0.0480805;75;1;20.7984525951269
2016;167;"C";0.0480805;185;1;20.7984525951269
2016;167;"C";0.0480805;85;2;41.5969051902538
2016;168;"C";0.0977607;NA;NA;NA
2016;169;"D";0.0980056;NA;NA;NA
2016;17;"A";0.043307;110;1;23.0909552728196
2016;17;"A";0.043307;90;1;23.0909552728196
2016;17;"A";0.043307;95;3;69.2728658184589
2016;17;"A";0.043307;110;1;23.0909552728196
2016;17;"A";0.043307;120;1;23.0909552728196
2016;17;"A";0.043307;105;3;69.2728658184589
2016;17;"A";0.043307;115;1;23.0909552728196
2016;17;"A";0.043307;150;2;46.1819105456393
2016;17;"A";0.043307;80;2;46.1819105456393
2016;17;"A";0.043307;85;1;23.0909552728196
2016;17;"A";0.043307;100;3;69.2728658184589
2016;17;"A";0.043307;130;1;23.0909552728196
2016;17;"A";0.043307;125;2;46.1819105456393
2016;170;"D";0.0984872;160;1;10.1536037170312
2016;171;"C";0.047277;215;1;21.1519343443958
2016;171;"C";0.047277;95;1;21.1519343443958
2016;171;"C";0.047277;135;2;42.3038686887916
2016;172;"B";0.048246;90;2;41.4542138208349
2016;172;"B";0.048246;100;1;20.7271069104174
2016;172;"B";0.048246;95;1;20.7271069104174
2016;172;"B";0.048246;70;1;20.7271069104174
2016;172;"B";0.048246;85;4;82.9084276416698
2016;172;"B";0.048246;110;1;20.7271069104174
2016;172;"B";0.048246;145;1;20.7271069104174
2016;172;"B";0.048246;115;1;20.7271069104174
2016;173;"B";0.045309;130;1;22.0706702862566
2016;173;"B";0.045309;115;1;22.0706702862566
2016;173;"B";0.045309;85;2;44.1413405725132
2016;173;"B";0.045309;100;1;22.0706702862566
2016;173;"B";0.045309;95;2;44.1413405725132
2016;173;"B";0.045309;80;3;66.2120108587698
2016;173;"B";0.045309;125;1;22.0706702862566
2016;173;"B";0.045309;90;2;44.1413405725132
2016;174;"A";0.0435705;120;8.46979107848673;194.392790500149
2016;174;"A";0.0435705;115;8.46979107848673;194.392790500149
2016;174;"A";0.0435705;120;16.9395821569735;388.785581000297
2016;174;"A";0.0435705;120;42.3489553924337;971.963952500744
2016;174;"A";0.0435705;130;8.46979107848673;194.392790500149
2016;174;"A";0.0435705;130;67.7583286278938;1555.14232400119
2016;174;"A";0.0435705;135;16.9395821569735;388.785581000297
2016;174;"A";0.0435705;130;8.46979107848673;194.392790500149
2016;174;"A";0.0435705;75;16.9395821569735;388.785581000297
2016;174;"A";0.0435705;140;25.4093732354602;583.178371500446
2016;174;"A";0.0435705;145;8.46979107848673;194.392790500149
2016;174;"A";0.0435705;140;8.46979107848673;194.392790500149
2016;174;"A";0.0435705;110;8.46979107848673;194.392790500149
2016;174;"A";0.0435705;125;33.8791643139469;777.571162000595
2016;174;"A";0.0435705;80;67.7583286278938;1555.14232400119
2016;174;"A";0.0435705;90;8.46979107848673;194.392790500149
2016;174;"A";0.0435705;115;76.2281197063806;1749.53511450134
2016;174;"A";0.0435705;145;16.9395821569735;388.785581000297
2016;174;"A";0.0435705;100;50.8187464709204;1166.35674300089
2016;174;"A";0.0435705;135;33.8791643139469;777.571162000595
2016;174;"A";0.0435705;140;8.46979107848673;194.392790500149
2016;174;"A";0.0435705;95;50.8187464709204;1166.35674300089
2016;174;"A";0.0435705;105;101.637492941841;2332.71348600178
2016;174;"A";0.0435705;110;59.2885375494071;1360.74953350104
2016;174;"A";0.0435705;90;42.3489553924337;971.963952500744
2016;174;"A";0.0435705;85;50.8187464709204;1166.35674300089
2016;175;"A";0.0449616;130;5.34045393858478;118.778111512597
2016;175;"A";0.0449616;125;2.67022696929239;59.3890557562985
2016;175;"A";0.0449616;125;2.67022696929239;59.3890557562985
2016;175;"A";0.0449616;120;2.67022696929239;59.3890557562985
2016;175;"A";0.0449616;85;2.67022696929239;59.3890557562985
2016;175;"A";0.0449616;85;2.67022696929239;59.3890557562985
2016;175;"A";0.0449616;130;2.67022696929239;59.3890557562985
2016;175;"A";0.0449616;140;2.67022696929239;59.3890557562985
2016;175;"A";0.0449616;105;10.6809078771696;237.556223025194
2016;175;"A";0.0449616;110;8.01068090787717;178.167167268895
2016;175;"A";0.0449616;115;8.01068090787717;178.167167268895
2016;175;"A";0.0449616;115;2.67022696929239;59.3890557562985
2016;175;"A";0.0449616;120;2.67022696929239;59.3890557562985
2016;175;"A";0.0449616;120;29.3724966622163;653.279613319283
2016;175;"A";0.0449616;120;8.01068090787717;178.167167268895
2016;175;"A";0.0449616;125;8.01068090787717;178.167167268895
2016;175;"A";0.0449616;130;2.67022696929239;59.3890557562985
2016;175;"A";0.0449616;140;2.67022696929239;59.3890557562985
2016;175;"A";0.0449616;80;5.34045393858478;118.778111512597
2016;175;"A";0.0449616;85;16.0213618157543;356.334334537791
2016;175;"A";0.0449616;90;16.0213618157543;356.334334537791
2016;175;"A";0.0449616;95;16.0213618157543;356.334334537791
2016;175;"A";0.0449616;100;8.01068090787717;178.167167268895
2016;175;"A";0.0449616;105;8.01068090787717;178.167167268895
2016;175;"A";0.0449616;110;18.6915887850467;415.723390294089
2016;175;"A";0.0449616;115;13.3511348464619;296.945278781492
2016;175;"A";0.0449616;115;5.34045393858478;118.778111512597
2016;175;"A";0.0449616;100;2.67022696929239;59.3890557562985
2016;175;"A";0.0449616;105;2.67022696929239;59.3890557562985
2016;175;"A";0.0449616;95;5.34045393858478;118.778111512597
2016;175;"A";0.0449616;135;2.67022696929239;59.3890557562985
2016;175;"A";0.0449616;95;5.34045393858478;118.778111512597
2016;175;"A";0.0449616;100;2.67022696929239;59.3890557562985
2016;175;"A";0.0449616;110;8.01068090787717;178.167167268895
2016;175;"A";0.0449616;95;5.34045393858478;118.778111512597
2016;175;"A";0.0449616;115;8.01068090787717;178.167167268895
2016;175;"A";0.0449616;90;10.6809078771696;237.556223025194
2016;176;"A";0.043845;135;1.75105485232068;39.9373897210782
2016;176;"A";0.043845;140;1.75105485232068;39.9373897210782
2016;176;"A";0.043845;150;1.75105485232068;39.9373897210782
2016;176;"A";0.043845;80;1.75105485232068;39.9373897210782
2016;176;"A";0.043845;130;1.75105485232068;39.9373897210782
2016;176;"A";0.043845;65;1.75105485232068;39.9373897210782
2016;176;"A";0.043845;130;1.75105485232068;39.9373897210782
2016;176;"A";0.043845;105;3.50210970464135;79.8747794421565
2016;176;"A";0.043845;85;40.2742616033755;918.559963584799
2016;176;"A";0.043845;70;1.75105485232068;39.9373897210782
2016;176;"A";0.043845;75;12.2573839662447;279.561728047548
2016;176;"A";0.043845;80;29.7679324894515;678.93562525833
2016;176;"A";0.043845;105;3.50210970464135;79.8747794421565
2016;176;"A";0.043845;110;1.75105485232068;39.9373897210782
2016;176;"A";0.043845;115;1.75105485232068;39.9373897210782
2016;176;"A";0.043845;125;3.50210970464135;79.8747794421565
2016;176;"A";0.043845;135;3.50210970464135;79.8747794421565
2016;176;"A";0.043845;130;1.75105485232068;39.9373897210782
2016;176;"A";0.043845;125;3.50210970464135;79.8747794421565
2016;176;"A";0.043845;90;15.7594936708861;359.436507489704
2016;176;"A";0.043845;95;1.75105485232068;39.9373897210782
2016;176;"A";0.043845;155;3.50210970464135;79.8747794421565
2016;176;"A";0.043845;110;1.75105485232068;39.9373897210782
2016;176;"A";0.043845;175;1.75105485232068;39.9373897210782
2016;176;"A";0.043845;95;24.5147679324895;559.123456095095
2016;176;"A";0.043845;165;1.75105485232068;39.9373897210782
2016;176;"A";0.043845;100;5.25316455696202;119.812169163235
2016;177;"A";0.041268;145;7.76143790849673;188.074001853657
2016;177;"A";0.041268;100;3.88071895424837;94.0370009268287
2016;177;"A";0.041268;105;3.88071895424837;94.0370009268287
2016;177;"A";0.041268;110;3.88071895424837;94.0370009268287
2016;177;"A";0.041268;140;3.88071895424837;94.0370009268287
2016;177;"A";0.041268;135;3.88071895424837;94.0370009268287
2016;177;"A";0.041268;125;34.9264705882353;846.333008341458
2016;177;"A";0.041268;135;19.4035947712418;470.185004634143
2016;177;"A";0.041268;115;7.76143790849673;188.074001853657
2016;177;"A";0.041268;120;7.76143790849673;188.074001853657
2016;177;"A";0.041268;100;3.88071895424837;94.0370009268287
2016;177;"A";0.041268;110;3.88071895424837;94.0370009268287
2016;177;"A";0.041268;130;15.5228758169935;376.148003707315
2016;177;"A";0.041268;130;3.88071895424837;94.0370009268287
2016;177;"A";0.041268;135;31.0457516339869;752.296007414629
2016;177;"A";0.041268;140;15.5228758169935;376.148003707315
2016;177;"A";0.041268;120;23.2843137254902;564.222005560972
2016;177;"A";0.041268;155;3.88071895424837;94.0370009268287
2016;177;"A";0.041268;125;23.2843137254902;564.222005560972
2016;177;"A";0.041268;135;19.4035947712418;470.185004634143
2016;177;"A";0.041268;140;11.6421568627451;282.111002780486
2016;177;"A";0.041268;145;7.76143790849673;188.074001853657
2016;177;"A";0.041268;105;7.76143790849673;188.074001853657
2016;177;"A";0.041268;120;3.88071895424837;94.0370009268287
2016;177;"A";0.041268;125;7.76143790849673;188.074001853657
2016;177;"A";0.041268;100;11.6421568627451;282.111002780486
2016;177;"A";0.041268;130;11.6421568627451;282.111002780486
2016;177;"A";0.041268;110;19.4035947712418;470.185004634143
2016;177;"A";0.041268;115;23.2843137254902;564.222005560972
2016;177;"A";0.041268;120;3.88071895424837;94.0370009268287
2016;177;"A";0.041268;115;7.76143790849673;188.074001853657
2016;177;"A";0.041268;115;3.88071895424837;94.0370009268287
2016;177;"A";0.041268;85;3.88071895424837;94.0370009268287
2016;177;"A";0.041268;90;3.88071895424837;94.0370009268287
2016;177;"A";0.041268;95;3.88071895424837;94.0370009268287
2016;177;"A";0.041268;120;3.88071895424837;94.0370009268287
2016;177;"A";0.041268;120;11.6421568627451;282.111002780486
2016;178;"A";0.0470735;115;18.1200453001133;384.930912299133
2016;178;"A";0.0470735;120;9.06002265005663;192.465456149567
2016;178;"A";0.0470735;100;9.06002265005663;192.465456149567
2016;178;"A";0.0470735;105;9.06002265005663;192.465456149567
2016;178;"A";0.0470735;115;18.1200453001133;384.930912299133
2016;178;"A";0.0470735;95;9.06002265005663;192.465456149567
2016;178;"A";0.0470735;125;18.1200453001133;384.930912299133
2016;178;"A";0.0470735;100;18.1200453001133;384.930912299133
2016;178;"A";0.0470735;90;9.06002265005663;192.465456149567
2016;178;"A";0.0470735;105;18.1200453001133;384.930912299133
2016;178;"A";0.0470735;80;9.06002265005663;192.465456149567
2016;178;"A";0.0470735;115;27.1800679501699;577.3963684487
2016;178;"A";0.0470735;130;27.1800679501699;577.3963684487
2016;178;"A";0.0470735;135;72.480181200453;1539.72364919653
2016;178;"A";0.0470735;110;9.06002265005663;192.465456149567
2016;178;"A";0.0470735;145;72.480181200453;1539.72364919653
2016;178;"A";0.0470735;150;18.1200453001133;384.930912299133
2016;178;"A";0.0470735;155;18.1200453001133;384.930912299133
2016;178;"A";0.0470735;160;9.06002265005663;192.465456149567
2016;178;"A";0.0470735;145;9.06002265005663;192.465456149567
2016;178;"A";0.0470735;80;9.06002265005663;192.465456149567
2016;178;"A";0.0470735;85;36.2400906002265;769.861824598266
2016;178;"A";0.0470735;100;9.06002265005663;192.465456149567
2016;178;"A";0.0470735;125;18.1200453001133;384.930912299133
2016;178;"A";0.0470735;130;27.1800679501699;577.3963684487
2016;178;"A";0.0470735;130;81.5402038505096;1732.1891053461
2016;178;"A";0.0470735;120;45.3001132502831;962.327280747833
2016;178;"A";0.0470735;140;90.6002265005663;1924.65456149567
2016;178;"A";0.0470735;150;9.06002265005663;192.465456149567
2016;178;"A";0.0470735;125;54.3601359003398;1154.7927368974
2016;178;"A";0.0470735;135;45.3001132502831;962.327280747833
2016;178;"A";0.0470735;140;36.2400906002265;769.861824598266
2016;178;"A";0.0470735;135;9.06002265005663;192.465456149567
2016;178;"A";0.0470735;145;18.1200453001133;384.930912299133
2016;178;"A";0.0470735;140;9.06002265005663;192.465456149567
2016;179;"B";0.0434056;95;1;23.0385019444496
2016;179;"B";0.0434056;85;9;207.346517500046
2016;179;"B";0.0434056;145;1;23.0385019444496
2016;179;"B";0.0434056;85;1;23.0385019444496
2016;179;"B";0.0434056;105;1;23.0385019444496
2016;179;"B";0.0434056;90;6;138.231011666697
2016;179;"B";0.0434056;95;5;115.192509722248
